TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,Revenue,Cost,Profit
T03556,2025-02-23,C042,P029,S002,3,0.15,3786.8774999999996,2964.93,821.9474999999998
T03557,2024-02-04,C015,P013,S003,5,0.15,4822.9,3375.5,1447.3999999999996
T03558,2024-06-12,C138,P027,S004,3,0.1,3435.021,2857.95,577.0710000000004
T03559,2024-05-13,C036,P003,S004,3,0.1,911.601,507.09000000000003,404.51099999999997
T03560,2024-01-29,C139,P013,S003,5,0.15,4822.9,3375.5,1447.3999999999996
T03561,2024-08-10,C082,P030,S005,3,0.05,83.33399999999999,45.839999999999996,37.49399999999999
T03562,2025-08-27,C078,P031,S005,1,0.0,1095.72,822.2,273.52
T03563,2023-11-22,C086,P038,S001,2,0.0,733.86,570.46,163.39999999999998
T03564,2025-04-18,C011,P031,S002,3,0.1,2958.444,2466.6000000000004,491.8439999999996
T03565,2025-01-05,C151,P032,S002,1,0.05,289.4745,164.01,125.46449999999999
T03566,2025-01-18,C165,P007,S001,3,0.1,3980.124,2292.06,1688.0639999999999
T03567,2024-12-02,C054,P034,S001,3,0.1,1155.7350000000001,738.21,417.5250000000001
T03568,2025-05-19,C009,P015,S005,2,0.15,459.765,375.2,84.565
T03569,2025-08-07,C175,P018,S001,3,0.1,2915.703,2111.4900000000002,804.2129999999997
T03570,2024-08-30,C134,P002,S005,5,0.15,3479.73,2638.1,841.6300000000001
T03571,2025-01-01,C151,P040,S005,4,0.05,6633.317999999999,5289.76,1343.557999999999
T03572,2025-07-23,C177,P021,S002,4,0.15,4172.616,3908.36,264.25599999999986
T03573,2024-09-02,C185,P011,S003,4,0.05,944.5659999999999,762.68,181.88599999999997
T03574,2024-12-10,C034,P048,S003,5,0.05,5777.709999999999,3974.0,1803.7099999999991
T03575,2025-03-21,C074,P002,S002,1,0.05,777.822,527.62,250.202
T03576,2024-06-01,C182,P023,S005,1,0.05,1784.5465,1014.91,769.6365
T03577,2024-01-26,C017,P028,S002,2,0.05,1280.1819999999998,726.66,553.5219999999998
T03578,2024-02-22,C161,P041,S003,5,0.0,8175.05,5216.45,2958.6000000000004
T03579,2023-09-22,C097,P034,S001,1,0.05,406.6475,246.07,160.5775
T03580,2024-08-08,C068,P012,S004,2,0.05,2266.8709999999996,1636.48,630.3909999999996
T03581,2024-03-27,C089,P048,S001,5,0.05,5777.709999999999,3974.0,1803.7099999999991
T03582,2024-08-22,C104,P012,S005,1,0.15,1014.1264999999999,818.24,195.88649999999984
T03583,2024-01-11,C047,P010,S003,4,0.15,4060.0079999999994,3355.8,704.2079999999992
T03584,2024-02-19,C067,P022,S003,5,0.1,115.065,95.25,19.814999999999998
T03585,2024-07-28,C035,P007,S004,2,0.0,2948.24,1528.04,1420.1999999999998
T03586,2025-01-05,C037,P009,S005,1,0.15,104.7115,80.36,24.3515
T03587,2024-06-25,C169,P022,S005,2,0.0,51.14,38.1,13.04
T03588,2024-05-03,C014,P020,S005,2,0.15,550.664,485.96,64.70400000000001
T03589,2023-10-11,C166,P011,S004,2,0.0,497.14,381.34,115.80000000000001
T03590,2023-09-20,C176,P016,S002,2,0.15,3159.875,2902.32,257.55499999999984
T03591,2025-02-07,C145,P013,S005,2,0.0,2269.6,1350.2,919.3999999999999
T03592,2025-04-01,C047,P023,S002,2,0.05,3569.093,2029.82,1539.273
T03593,2024-11-15,C044,P048,S001,4,0.1,4378.896,3179.2,1199.696
T03594,2025-06-29,C164,P019,S003,2,0.05,3349.548,2692.96,656.5879999999997
T03595,2025-04-25,C043,P024,S003,3,0.05,4239.1185000000005,2439.21,1799.9085000000005
T03596,2025-08-18,C082,P039,S005,3,0.1,1460.5380000000002,1194.75,265.78800000000024
T03597,2024-02-03,C032,P033,S004,4,0.15,6116.498,5316.6,799.8979999999992
T03598,2024-09-12,C042,P045,S004,3,0.05,5355.378,3013.68,2341.698
T03599,2025-04-09,C147,P006,S003,3,0.1,858.7350000000001,562.02,296.71500000000015
T03600,2024-03-12,C157,P002,S001,2,0.15,1391.892,1055.24,336.65200000000004
T03601,2024-06-10,C001,P029,S002,5,0.05,7053.987499999999,4941.549999999999,2112.4375
T03602,2025-02-23,C018,P006,S002,1,0.1,286.245,187.34,98.905
T03603,2024-07-07,C171,P022,S005,4,0.15,86.938,76.2,10.738
T03604,2025-05-11,C055,P034,S004,3,0.05,1219.9425,738.21,481.7325000000001
T03605,2025-06-15,C034,P021,S002,1,0.0,1227.24,977.09,250.14999999999998
T03606,2025-02-10,C094,P024,S004,1,0.05,1413.0395,813.07,599.9695
T03607,2025-04-03,C010,P047,S001,3,0.15,3052.8089999999997,2168.2200000000003,884.5889999999995
T03608,2025-04-24,C133,P031,S005,5,0.15,4656.81,4111.0,545.8100000000004
T03609,2023-11-29,C176,P014,S002,3,0.1,3625.425,2393.82,1231.605
T03610,2023-12-05,C061,P011,S005,4,0.0,994.28,762.68,231.60000000000002
T03611,2024-04-11,C052,P035,S001,3,0.1,4218.561,3586.8900000000003,631.6709999999994
T03612,2024-11-21,C100,P014,S001,5,0.1,6042.375,3989.7000000000003,2052.6749999999997
T03613,2023-11-09,C118,P012,S001,3,0.05,3400.3064999999992,2454.7200000000003,945.586499999999
T03614,2025-08-12,C187,P020,S005,1,0.0,323.92,242.98,80.94000000000003
T03615,2023-10-01,C165,P026,S005,2,0.1,1828.368,1168.8,659.568
T03616,2024-10-05,C024,P041,S003,2,0.15,2779.517,2086.58,692.9369999999999
T03617,2024-10-02,C168,P048,S005,2,0.0,2432.72,1589.6,843.1199999999999
T03618,2024-04-29,C002,P016,S005,4,0.15,6319.75,5804.64,515.1099999999997
T03619,2024-06-10,C054,P001,S005,4,0.0,6694.76,5293.52,1401.2399999999998
T03620,2024-02-09,C038,P044,S004,1,0.05,1222.2224999999999,797.54,424.6824999999999
T03621,2024-08-29,C030,P008,S002,2,0.0,219.56,141.18,78.38
T03622,2024-11-03,C105,P049,S004,2,0.0,776.52,398.6,377.91999999999996
T03623,2025-05-13,C156,P020,S001,1,0.0,323.92,242.98,80.94000000000003
T03624,2024-05-26,C104,P026,S001,2,0.05,1929.944,1168.8,761.144
T03625,2024-05-26,C031,P015,S005,1,0.15,229.8825,187.6,42.2825
T03626,2024-06-13,C186,P001,S003,5,0.15,7113.182500000001,6616.900000000001,496.28250000000025
T03627,2025-07-27,C051,P023,S005,2,0.0,3756.94,2029.82,1727.1200000000001
T03628,2024-09-19,C147,P007,S002,4,0.15,5012.008,3056.08,1955.9279999999999
T03629,2024-03-07,C054,P047,S005,1,0.05,1137.321,722.74,414.5809999999999
T03630,2024-12-25,C167,P017,S003,5,0.0,6230.549999999999,4167.6,2062.949999999999
T03631,2024-07-17,C196,P022,S003,2,0.0,51.14,38.1,13.04
T03632,2025-02-21,C073,P030,S001,5,0.15,124.26999999999998,76.39999999999999,47.86999999999999
T03633,2023-10-28,C087,P020,S001,5,0.1,1457.64,1214.8999999999999,242.74000000000024
T03634,2025-06-30,C039,P018,S005,3,0.15,2753.7195,2111.4900000000002,642.2294999999999
T03635,2024-11-21,C005,P018,S005,2,0.1,1943.8020000000001,1407.66,536.142
T03636,2025-01-19,C185,P013,S004,1,0.0,1134.8,675.1,459.69999999999993
T03637,2024-07-09,C184,P004,S005,5,0.1,8341.965,6817.6,1524.3649999999998
T03638,2024-09-17,C200,P036,S005,4,0.0,6005.84,4670.92,1334.92
T03639,2025-04-09,C059,P050,S004,1,0.05,992.408,775.07,217.33799999999997
T03640,2025-06-10,C049,P035,S004,3,0.1,4218.561,3586.8900000000003,631.6709999999994
T03641,2023-11-18,C100,P046,S003,2,0.05,2214.2029999999995,1853.1,361.1029999999996
T03642,2024-04-30,C067,P025,S001,2,0.0,858.3,517.44,340.8599999999999
T03643,2023-12-29,C124,P013,S001,4,0.0,4539.2,2700.4,1838.7999999999997
T03644,2024-11-22,C158,P041,S002,4,0.05,6213.038,4173.16,2039.8779999999997
T03645,2024-07-17,C072,P036,S001,2,0.0,3002.92,2335.46,667.46
T03646,2024-10-17,C185,P007,S001,4,0.15,5012.008,3056.08,1955.9279999999999
T03647,2024-03-29,C106,P014,S002,2,0.05,2551.225,1595.88,955.3449999999998
T03648,2023-09-21,C136,P024,S001,3,0.1,4016.0070000000005,2439.21,1576.7970000000005
T03649,2024-02-18,C041,P003,S001,2,0.1,607.734,338.06,269.67400000000004
T03650,2024-09-22,C064,P029,S001,1,0.0,1485.05,988.31,496.74
T03651,2024-01-14,C104,P034,S004,5,0.15,1819.2124999999999,1230.35,588.8625
T03652,2024-05-14,C109,P008,S003,5,0.0,548.9,352.95000000000005,195.94999999999993
T03653,2024-09-06,C114,P043,S005,3,0.1,1523.9339999999997,881.8799999999999,642.0539999999999
T03654,2025-01-26,C109,P008,S002,2,0.1,197.604,141.18,56.42400000000001
T03655,2025-01-29,C028,P047,S002,3,0.15,3052.8089999999997,2168.2200000000003,884.5889999999995
T03656,2024-09-24,C001,P026,S001,1,0.0,1015.76,584.4,431.36
T03657,2025-08-29,C132,P046,S001,1,0.05,1107.1014999999998,926.55,180.5514999999998
T03658,2025-07-30,C189,P039,S004,5,0.05,2569.465,1991.25,578.2150000000001
T03659,2024-02-04,C116,P007,S004,3,0.0,4422.36,2292.06,2130.2999999999997
T03660,2025-05-12,C042,P042,S004,5,0.0,2268.1,1583.15,684.9499999999998
T03661,2024-07-21,C133,P042,S001,3,0.15,1156.731,949.89,206.841
T03662,2024-06-08,C038,P029,S005,1,0.0,1485.05,988.31,496.74
T03663,2024-06-15,C181,P050,S001,4,0.0,4178.56,3100.28,1078.2800000000002
T03664,2024-07-31,C131,P032,S001,4,0.15,1036.014,656.04,379.97399999999993
T03665,2025-05-26,C064,P023,S001,4,0.05,7138.186,4059.64,3078.546
T03666,2023-10-05,C021,P038,S001,3,0.1,990.711,855.69,135.02099999999996
T03667,2023-10-01,C126,P042,S003,2,0.15,771.154,633.26,137.894
T03668,2025-05-18,C030,P015,S002,1,0.0,270.45,187.6,82.85
T03669,2024-02-12,C047,P046,S003,5,0.1,5244.165,4632.75,611.415
T03670,2025-01-07,C110,P028,S004,5,0.1,3032.0099999999998,1816.6499999999999,1215.36
T03671,2025-08-15,C008,P048,S002,1,0.0,1216.36,794.8,421.55999999999995
T03672,2024-09-26,C051,P035,S002,5,0.15,6640.3275,5978.150000000001,662.1774999999998
T03673,2025-06-21,C113,P022,S003,4,0.15,86.938,76.2,10.738
T03674,2025-05-21,C039,P026,S001,3,0.0,3047.2799999999997,1753.1999999999998,1294.08
T03675,2024-11-22,C036,P003,S004,1,0.0,337.63,169.03,168.6
T03676,2024-08-13,C069,P039,S004,4,0.15,1839.1960000000001,1593.0,246.19600000000014
T03677,2024-10-30,C080,P032,S003,5,0.0,1523.55,820.05,703.5
T03678,2024-03-15,C030,P014,S001,4,0.15,4565.349999999999,3191.76,1373.5899999999992
T03679,2025-03-02,C032,P029,S003,1,0.0,1485.05,988.31,496.74
T03680,2023-12-01,C150,P018,S002,5,0.0,5399.450000000001,3519.15,1880.3000000000006
T03681,2025-04-14,C147,P029,S001,3,0.05,4232.392499999999,2964.93,1267.4624999999992
T03682,2024-08-21,C082,P025,S002,1,0.1,386.235,258.72,127.51499999999999
T03683,2024-10-27,C151,P015,S003,5,0.15,1149.4125,938.0,211.4124999999999
T03684,2025-04-21,C156,P048,S005,4,0.05,4622.168,3179.2,1442.9679999999998
T03685,2025-07-06,C051,P028,S004,5,0.15,2863.5649999999996,1816.6499999999999,1046.9149999999997
T03686,2025-06-20,C107,P048,S004,5,0.1,5473.62,3974.0,1499.62
T03687,2024-03-11,C106,P016,S004,1,0.05,1765.8125,1451.16,314.6524999999999
T03688,2023-09-27,C125,P036,S003,1,0.15,1276.241,1167.73,108.51099999999997
T03689,2025-06-16,C147,P013,S003,2,0.05,2156.12,1350.2,805.9199999999998
T03690,2025-06-23,C196,P045,S003,4,0.05,7140.503999999999,4018.24,3122.263999999999
T03691,2025-02-01,C189,P019,S005,5,0.1,7933.14,6732.4,1200.7400000000007
T03692,2025-01-15,C157,P003,S004,1,0.0,337.63,169.03,168.6
T03693,2024-10-11,C043,P028,S004,2,0.0,1347.56,726.66,620.9
T03694,2025-04-24,C120,P050,S001,5,0.15,4439.72,3875.3500000000004,564.3699999999999
T03695,2025-03-14,C028,P028,S001,4,0.0,2695.12,1453.32,1241.8
T03696,2024-04-05,C170,P021,S001,3,0.0,3681.7200000000003,2931.27,750.4500000000003
T03697,2024-01-09,C061,P007,S003,5,0.15,6265.009999999999,3820.1,2444.9099999999994
T03698,2025-01-20,C029,P045,S001,4,0.0,7516.32,4018.24,3498.08
T03699,2025-03-07,C170,P022,S005,1,0.0,25.57,19.05,6.52
T03700,2023-12-25,C067,P002,S003,5,0.05,3889.11,2638.1,1251.0100000000002
T03701,2023-09-18,C195,P048,S001,4,0.1,4378.896,3179.2,1199.696
T03702,2024-10-13,C147,P026,S004,5,0.1,4570.92,2922.0,1648.92
T03703,2023-12-17,C003,P046,S005,2,0.0,2330.74,1853.1,477.6399999999999
T03704,2025-01-11,C067,P024,S005,1,0.15,1264.2985,813.07,451.22850000000005
T03705,2024-02-17,C082,P026,S004,1,0.05,964.972,584.4,380.572
T03706,2023-09-29,C098,P047,S005,1,0.1,1077.462,722.74,354.722
T03707,2024-02-08,C024,P001,S001,2,0.15,2845.273,2646.76,198.51299999999992
T03708,2024-08-14,C043,P011,S005,4,0.05,944.5659999999999,762.68,181.88599999999997
T03709,2025-07-02,C186,P044,S004,5,0.15,5467.8375,3987.7,1480.1374999999998
T03710,2025-01-08,C069,P016,S001,5,0.1,8364.375,7255.8,1108.5749999999998
T03711,2024-11-21,C183,P028,S001,3,0.0,2021.34,1089.99,931.3499999999999
T03712,2024-09-14,C029,P009,S003,4,0.0,492.76,321.44,171.32
T03713,2024-11-26,C142,P032,S002,2,0.15,518.007,328.02,189.98699999999997
T03714,2025-07-05,C173,P046,S005,5,0.05,5535.507499999999,4632.75,902.7574999999988
T03715,2025-06-16,C186,P047,S004,3,0.0,3591.54,2168.2200000000003,1423.3199999999997
T03716,2023-12-31,C149,P012,S004,2,0.1,2147.562,1636.48,511.0819999999999
T03717,2023-09-27,C155,P018,S004,3,0.15,2753.7195,2111.4900000000002,642.2294999999999
T03718,2025-01-18,C140,P026,S002,3,0.15,2590.1879999999996,1753.1999999999998,836.9879999999998
T03719,2025-06-18,C069,P030,S004,5,0.1,131.57999999999998,76.39999999999999,55.17999999999999
T03720,2025-03-18,C017,P037,S004,1,0.05,1855.0175,1451.27,403.74749999999995
T03721,2025-03-16,C027,P003,S004,2,0.05,641.497,338.06,303.43699999999995
T03722,2024-08-30,C149,P008,S002,4,0.1,395.208,282.36,112.84800000000001
T03723,2025-09-02,C001,P014,S005,5,0.05,6378.0625,3989.7000000000003,2388.3624999999997
T03724,2025-07-18,C137,P045,S004,5,0.05,8925.63,5022.799999999999,3902.83
T03725,2024-02-21,C112,P047,S002,3,0.15,3052.8089999999997,2168.2200000000003,884.5889999999995
T03726,2024-11-03,C039,P011,S005,4,0.0,994.28,762.68,231.60000000000002
T03727,2024-10-16,C006,P010,S005,1,0.0,1194.12,838.95,355.16999999999985
T03728,2025-02-10,C019,P044,S002,1,0.05,1222.2224999999999,797.54,424.6824999999999
T03729,2024-05-28,C170,P037,S005,2,0.05,3710.035,2902.54,807.4949999999999
T03730,2025-06-23,C028,P040,S002,2,0.15,2967.537,2644.88,322.6569999999997
T03731,2024-11-06,C001,P010,S003,2,0.05,2268.8279999999995,1677.9,590.9279999999994
T03732,2025-02-09,C066,P034,S003,5,0.0,2140.25,1230.35,909.9000000000001
T03733,2025-08-02,C086,P047,S001,2,0.1,2154.924,1445.48,709.444
T03734,2025-09-09,C193,P028,S003,4,0.05,2560.3639999999996,1453.32,1107.0439999999996
T03735,2023-12-10,C032,P005,S005,1,0.15,1186.787,1004.09,182.697
T03736,2024-03-07,C167,P040,S001,2,0.1,3142.098,2644.88,497.21799999999985
T03737,2023-12-24,C008,P032,S005,4,0.15,1036.014,656.04,379.97399999999993
T03738,2023-09-30,C121,P042,S004,1,0.05,430.93899999999996,316.63,114.30899999999997
T03739,2024-08-12,C153,P049,S005,5,0.0,1941.3,996.5,944.8
T03740,2024-05-21,C103,P029,S004,5,0.05,7053.987499999999,4941.549999999999,2112.4375
T03741,2025-05-15,C070,P013,S001,4,0.1,4085.2799999999997,2700.4,1384.8799999999997
T03742,2024-05-22,C133,P027,S001,2,0.1,2290.014,1905.3,384.71400000000017
T03743,2024-10-20,C101,P015,S004,3,0.15,689.6474999999999,562.8,126.84749999999997
T03744,2024-06-27,C179,P002,S005,4,0.15,2783.784,2110.48,673.3040000000001
T03745,2025-01-08,C130,P037,S004,5,0.1,8786.925000000001,7256.35,1530.5750000000007
T03746,2025-06-23,C084,P023,S003,5,0.1,8453.115,5074.55,3378.5649999999996
T03747,2023-10-07,C169,P031,S001,1,0.0,1095.72,822.2,273.52
T03748,2025-08-13,C185,P023,S005,2,0.0,3756.94,2029.82,1727.1200000000001
T03749,2024-06-05,C093,P013,S002,4,0.0,4539.2,2700.4,1838.7999999999997
T03750,2025-01-29,C030,P038,S001,4,0.0,1467.72,1140.92,326.79999999999995
T03751,2024-12-21,C175,P023,S001,2,0.15,3193.399,2029.82,1163.579
T03752,2024-06-11,C108,P008,S003,2,0.15,186.626,141.18,45.446
T03753,2025-05-12,C026,P031,S005,5,0.1,4930.740000000001,4111.0,819.7400000000007
T03754,2025-07-19,C096,P027,S005,1,0.15,1081.3955,952.65,128.7455000000001
T03755,2024-12-23,C002,P029,S001,1,0.1,1336.545,988.31,348.2350000000001
T03756,2024-03-15,C077,P035,S005,5,0.1,7030.935,5978.150000000001,1052.7849999999999
T03757,2024-02-11,C013,P031,S003,4,0.15,3725.448,3288.8,436.6479999999997
T03758,2025-02-14,C190,P030,S005,5,0.15,124.26999999999998,76.39999999999999,47.86999999999999
T03759,2023-11-18,C128,P048,S004,1,0.1,1094.724,794.8,299.924
T03760,2024-04-13,C068,P023,S002,1,0.1,1690.623,1014.91,675.7130000000001
T03761,2024-11-12,C109,P005,S003,4,0.15,4747.148,4016.36,730.788
T03762,2025-05-26,C138,P044,S001,5,0.15,5467.8375,3987.7,1480.1374999999998
T03763,2024-04-09,C197,P005,S003,2,0.05,2652.8179999999998,2008.18,644.6379999999997
T03764,2025-07-01,C109,P001,S002,2,0.1,3012.6420000000003,2646.76,365.88200000000006
T03765,2025-08-06,C104,P040,S004,2,0.05,3316.6589999999997,2644.88,671.7789999999995
T03766,2023-11-02,C087,P039,S003,1,0.0,540.94,398.25,142.69000000000005
T03767,2025-09-07,C162,P027,S003,5,0.1,5725.035,4763.25,961.7849999999999
T03768,2025-06-23,C014,P022,S001,4,0.05,97.166,76.2,20.965999999999994
T03769,2023-11-03,C031,P033,S002,2,0.1,3238.146,2658.3,579.846
T03770,2025-03-15,C196,P017,S004,4,0.15,4236.773999999999,3334.08,902.6939999999995
T03771,2024-08-18,C080,P030,S004,2,0.1,52.632,30.56,22.072
T03772,2024-01-05,C100,P049,S001,1,0.0,388.26,199.3,188.95999999999998
T03773,2024-04-24,C072,P027,S001,1,0.1,1145.007,952.65,192.35700000000008
T03774,2024-07-22,C137,P029,S005,4,0.0,5940.2,3953.24,1986.96
T03775,2025-01-03,C195,P013,S005,1,0.0,1134.8,675.1,459.69999999999993
T03776,2025-05-21,C151,P027,S005,4,0.15,4325.582,3810.6,514.9820000000004
T03777,2024-05-09,C144,P021,S002,2,0.0,2454.48,1954.18,500.29999999999995
T03778,2025-02-06,C148,P048,S005,3,0.15,3101.718,2384.3999999999996,717.3180000000002
T03779,2023-11-19,C070,P004,S004,2,0.15,3151.409,2727.04,424.36900000000014
T03780,2024-03-28,C043,P034,S004,1,0.05,406.6475,246.07,160.5775
T03781,2024-03-31,C043,P005,S001,2,0.1,2513.196,2008.18,505.01599999999985
T03782,2025-06-08,C189,P029,S004,3,0.05,4232.392499999999,2964.93,1267.4624999999992
T03783,2024-09-24,C089,P046,S005,4,0.0,4661.48,3706.2,955.2799999999997
T03784,2023-12-26,C142,P019,S003,2,0.1,3173.2560000000003,2692.96,480.2960000000003
T03785,2025-09-08,C132,P022,S002,3,0.05,72.8745,57.150000000000006,15.724499999999992
T03786,2025-03-30,C172,P043,S005,2,0.1,1015.9559999999999,587.92,428.03599999999994
T03787,2025-02-04,C093,P042,S003,1,0.0,453.62,316.63,136.99
T03788,2025-04-11,C066,P017,S003,3,0.1,3364.497,2500.56,863.9369999999999
T03789,2023-11-22,C087,P042,S002,2,0.0,907.24,633.26,273.98
T03790,2025-03-27,C036,P028,S002,2,0.15,1145.426,726.66,418.76599999999996
T03791,2025-03-29,C198,P013,S005,5,0.15,4822.9,3375.5,1447.3999999999996
T03792,2025-01-16,C116,P031,S004,4,0.05,4163.736,3288.8,874.9359999999997
T03793,2025-03-10,C171,P046,S003,2,0.15,1981.1289999999997,1853.1,128.02899999999977
T03794,2024-08-17,C008,P021,S002,5,0.15,5215.7699999999995,4885.45,330.3199999999997
T03795,2025-01-08,C019,P001,S004,3,0.0,5021.07,3970.1400000000003,1050.9299999999994
T03796,2023-09-26,C018,P018,S005,4,0.05,4103.582,2815.32,1288.2620000000002
T03797,2024-12-19,C066,P022,S003,2,0.0,51.14,38.1,13.04
T03798,2024-07-26,C156,P039,S002,3,0.05,1541.679,1194.75,346.9290000000001
T03799,2024-06-25,C160,P006,S002,3,0.05,906.4425,562.02,344.4225
T03800,2023-12-20,C004,P019,S001,1,0.0,1762.92,1346.48,416.44000000000005
T03801,2024-12-18,C113,P041,S004,5,0.1,7357.545,5216.45,2141.0950000000003
T03802,2024-11-02,C109,P034,S003,2,0.1,770.49,492.14,278.35
T03803,2024-05-19,C066,P016,S003,3,0.1,5018.625,4353.4800000000005,665.1449999999995
T03804,2025-05-14,C014,P019,S005,2,0.1,3173.2560000000003,2692.96,480.2960000000003
T03805,2024-02-14,C122,P024,S005,5,0.05,7065.1975,4065.3500000000004,2999.8475
T03806,2025-01-30,C181,P046,S005,1,0.0,1165.37,926.55,238.81999999999994
T03807,2023-11-21,C062,P045,S005,1,0.05,1785.1259999999997,1004.56,780.5659999999998
T03808,2023-12-02,C129,P024,S005,3,0.15,3792.8955,2439.21,1353.6855
T03809,2024-12-23,C151,P022,S005,5,0.05,121.4575,95.25,26.207499999999996
T03810,2023-10-07,C079,P036,S003,4,0.05,5705.548,4670.92,1034.6279999999997
T03811,2025-07-04,C027,P046,S003,4,0.05,4428.405999999999,3706.2,722.2059999999992
T03812,2024-10-15,C097,P011,S002,1,0.0,248.57,190.67,57.900000000000006
T03813,2024-01-19,C182,P048,S003,2,0.1,2189.448,1589.6,599.848
T03814,2023-11-30,C053,P005,S005,2,0.15,2373.574,2008.18,365.394
T03815,2023-09-11,C134,P007,S002,2,0.0,2948.24,1528.04,1420.1999999999998
T03816,2024-04-07,C029,P042,S005,4,0.0,1814.48,1266.52,547.96
T03817,2024-07-09,C041,P004,S005,2,0.05,3522.163,2727.04,795.123
T03818,2024-05-17,C183,P049,S005,5,0.05,1844.235,996.5,847.7349999999999
T03819,2023-09-23,C038,P045,S001,1,0.0,1879.08,1004.56,874.52
T03820,2025-02-05,C048,P029,S002,2,0.0,2970.1,1976.62,993.48
T03821,2024-04-16,C017,P002,S005,4,0.15,2783.784,2110.48,673.3040000000001
T03822,2023-09-15,C098,P024,S001,1,0.0,1487.41,813.07,674.34
T03823,2024-09-27,C184,P042,S004,1,0.0,453.62,316.63,136.99
T03824,2024-07-03,C076,P003,S002,3,0.15,860.9565,507.09000000000003,353.8665
T03825,2025-04-27,C074,P013,S001,2,0.1,2042.6399999999999,1350.2,692.4399999999998
T03826,2024-10-24,C167,P008,S002,1,0.0,109.78,70.59,39.19
T03827,2025-03-26,C071,P015,S004,5,0.05,1284.6375,938.0,346.63750000000005
T03828,2023-10-20,C081,P010,S003,4,0.1,4298.831999999999,3355.8,943.0319999999992
T03829,2025-02-15,C009,P050,S001,2,0.0,2089.28,1550.14,539.1400000000001
T03830,2024-05-27,C193,P015,S004,2,0.0,540.9,375.2,165.7
T03831,2025-07-07,C072,P004,S003,5,0.15,7878.5225,6817.6,1060.9224999999997
T03832,2023-10-30,C020,P039,S003,1,0.0,540.94,398.25,142.69000000000005
T03833,2024-08-19,C111,P021,S004,4,0.1,4418.064,3908.36,509.7040000000002
T03834,2023-09-14,C019,P032,S001,4,0.1,1096.956,656.04,440.91599999999994
T03835,2024-01-14,C023,P036,S001,2,0.1,2702.628,2335.46,367.1680000000001
T03836,2024-11-28,C115,P013,S005,3,0.0,3404.3999999999996,2025.3000000000002,1379.0999999999995
T03837,2024-10-06,C158,P014,S005,3,0.15,3424.0125,2393.82,1030.1924999999997
T03838,2025-01-16,C134,P037,S005,1,0.1,1757.3850000000002,1451.27,306.11500000000024
T03839,2025-04-06,C111,P026,S004,5,0.05,4824.86,2922.0,1902.8599999999997
T03840,2025-08-09,C142,P023,S002,4,0.15,6386.798,4059.64,2327.158
T03841,2024-06-10,C100,P001,S005,4,0.0,6694.76,5293.52,1401.2399999999998
T03842,2024-05-13,C139,P038,S004,5,0.0,1834.65,1426.15,408.5
T03843,2024-01-30,C136,P031,S004,5,0.0,5478.6,4111.0,1367.6000000000004
T03844,2024-06-17,C008,P032,S003,5,0.15,1295.0175,820.05,474.9675
T03845,2024-09-05,C093,P019,S004,1,0.15,1498.482,1346.48,152.00199999999995
T03846,2025-07-09,C006,P021,S005,2,0.05,2331.756,1954.18,377.5759999999998
T03847,2025-01-09,C023,P049,S002,4,0.1,1397.736,797.2,600.5360000000001
T03848,2023-11-07,C162,P027,S005,5,0.05,6043.0925,4763.25,1279.8424999999997
T03849,2025-03-29,C004,P030,S003,1,0.0,29.24,15.28,13.959999999999999
T03850,2024-03-14,C036,P047,S001,4,0.1,4309.848,2890.96,1418.888
T03851,2025-01-20,C131,P030,S003,1,0.15,24.854,15.28,9.574
T03852,2024-02-01,C117,P023,S003,1,0.05,1784.5465,1014.91,769.6365
T03853,2025-07-31,C076,P027,S004,5,0.05,6043.0925,4763.25,1279.8424999999997
T03854,2024-02-27,C025,P040,S005,5,0.05,8291.6475,6612.200000000001,1679.4474999999984
T03855,2025-01-04,C024,P029,S005,5,0.15,6311.4625,4941.549999999999,1369.9125000000004
T03856,2025-06-08,C112,P030,S003,2,0.05,55.556,30.56,24.996
T03857,2024-04-08,C155,P020,S004,3,0.0,971.76,728.9399999999999,242.82000000000005
T03858,2024-10-23,C014,P008,S003,3,0.1,296.40600000000006,211.77,84.63600000000005
T03859,2025-05-08,C027,P045,S005,3,0.1,5073.516,3013.68,2059.836
T03860,2024-01-27,C125,P039,S001,3,0.15,1379.3970000000002,1194.75,184.64700000000016
T03861,2024-11-17,C001,P009,S005,2,0.05,234.06099999999998,160.72,73.34099999999998
T03862,2025-05-03,C128,P035,S001,5,0.0,7812.150000000001,5978.150000000001,1834.0
T03863,2024-10-10,C017,P012,S004,2,0.1,2147.562,1636.48,511.0819999999999
T03864,2024-03-31,C071,P009,S001,4,0.05,468.12199999999996,321.44,146.68199999999996
T03865,2023-12-02,C035,P020,S003,4,0.05,1230.896,971.92,258.976
T03866,2024-09-17,C144,P010,S005,3,0.1,3224.124,2516.8500000000004,707.2739999999994
T03867,2024-11-19,C015,P005,S001,4,0.05,5305.6359999999995,4016.36,1289.2759999999994
T03868,2023-12-19,C177,P046,S003,4,0.05,4428.405999999999,3706.2,722.2059999999992
T03869,2025-03-31,C035,P010,S004,1,0.15,1015.0019999999998,838.95,176.0519999999998
T03870,2024-03-25,C002,P049,S004,1,0.0,388.26,199.3,188.95999999999998
T03871,2025-07-16,C144,P023,S001,1,0.0,1878.47,1014.91,863.5600000000001
